AREA,RAINFALL,AVG_TEMPERATURE,HUMIDITY,GROUND_WATERLEVEL,PRODUCTION
2.700462636,0.279678852,1.669614365,-0.411373322,-0.804527693,3.050597254
1.239677681,-0.952588724,-0.678028384,0.063867451,0.171350746,1.498418728
-0.560275687,1.220951401,1.40283678,0.81633201,-0.330102122,-0.539070797
-0.511419393,-1.026586642,-1.051517003,-0.767803903,0.000499624,-0.536026742
-0.562226292,0.850961812,0.175659889,1.271771085,0.555524453,-0.539093514
-0.509304717,-0.993275682,-1.051517003,-1.54007016,0.656876814,-0.535913158
-0.562299212,0.506431314,1.029348161,1.014348999,0.463824699,-0.539110551
-0.529594663,-1.037055801,-0.784739418,-0.767803903,0.849928928,-0.537315922
-0.564979016,1.008475064,1.776325399,0.618315021,0.671355722,-0.539178702
-0.506497304,-0.947235177,-1.158228037,-1.144036182,0.927149774,-0.535475859
-0.565197776,0.160235267,0.975992644,0.341091236,1.74762126,-0.539212777
-0.501174155,-0.947235177,-1.211583554,-0.530183516,2.621182078,-0.531897958
-0.564596187,1.314222088,0.122304372,0.915340504,2.003415312,-0.53919006
-0.483764543,-0.9611544,-0.678028384,-1.599475257,0.603787482,-0.523589277
-0.562390362,0.995626551,0.549148508,1.212365988,0.203204345,-0.539116231
-0.48491303,-1.029441867,-1.051517003,-0.8074073,-0.139463159,-0.5267242
-0.513151239,-0.787461538,-0.838094935,-0.708398806,-0.969587251,-0.533755059
-0.524563194,-1.094160303,-1.051517003,-0.510381817,-0.814180299,-0.533624437
-0.565033706,0.341066192,-0.571317349,0.81633201,-0.636572353,-0.539343399
-0.485514619,-1.009931162,-0.784739418,-0.648993709,-0.351820485,-0.527303479
-0.567348911,1.681594387,1.456192297,1.212365988,-1.027502885,-0.53940587
-0.453867408,-0.970909752,-0.784739418,-0.965820892,-1.021711322,-0.523952747
-0.463219378,-1.006956969,-0.624672866,-1.757888848,-0.511088479,-0.527116065
-0.564195128,1.114118394,1.029348161,0.895538805,-0.840242334,-0.539212777
-0.489944499,-0.818750047,-0.731383901,-0.8074073,-0.592170367,-0.529529728
-0.456948271,-0.932364213,-0.998161486,-0.926217494,-1.00240611,-0.522124042
-0.567658821,0.279678852,1.669614365,-0.411373322,-0.804527693,-0.539422908
-0.435327538,-0.952588724,-0.678028384,0.063867451,0.171350746,-0.51862565
-0.458625428,1.220951401,1.40283678,0.81633201,-0.330102122,-0.527252366
-0.557851102,-1.026586642,-1.051517003,-0.767803903,0.000499624,-0.538321142
-0.476709548,0.850961812,0.175659889,1.271771085,0.555524453,-0.524390046
-0.555371827,-0.993275682,-1.051517003,-1.54007016,0.656876814,-0.537372714
-0.447158782,0.506431314,1.029348161,1.014348999,0.463824699,-0.530182837
-0.55850738,-1.037055801,-0.784739418,-0.767803903,0.849928928,-0.538718686
-0.36089461,1.008475064,1.776325399,0.618315021,0.671355722,-0.512100241
-0.551634685,-0.947235177,-1.158228037,-1.144036182,0.927149774,-0.537293205
-0.38858592,0.160235267,0.975992644,0.341091236,1.74762126,-0.526871859
-0.557285973,-0.947235177,-1.211583554,-0.530183516,2.621182078,-0.538695969
-0.261249647,1.314222088,0.122304372,0.915340504,2.003415312,-0.474486849
-0.352928117,0.995626551,0.549148508,1.212365988,0.203204345,-0.509976217
-0.385541516,0.829309688,0.122304372,0.657918419,-1.090244823,-0.499679814
-0.448580719,0.967550171,-0.037762179,0.618315021,-1.105688992,-0.517438696
-0.458169679,0.341066192,-0.571317349,0.81633201,-0.636572353,-0.514354886
-0.551069557,-1.009931162,-0.784739418,-0.648993709,-0.351820485,-0.535600801
-0.396771172,1.681594387,1.456192297,1.212365988,-1.027502885,-0.520193111
-0.566929622,-0.970909752,-0.784739418,-0.965820892,-1.021711322,-0.539332041
-0.393398629,0.539742273,1.242770229,1.806416955,-0.902019011,-0.5145423
-0.567512981,-1.006956969,-0.624672866,-1.757888848,-0.511088479,-0.539388833
-0.41602201,1.114118394,1.029348161,0.895538805,-0.840242334,-0.515712217
-0.558270391,-0.818750047,-0.731383901,-0.8074073,-0.592170367,-0.538099653
-0.48493126,1.886218854,0.922637127,1.093555794,-1.367274607,-0.52191959
-0.510854264,0.279678852,1.669614365,-0.411373322,-0.804527693,-0.526633333
-0.567622361,1.220951401,1.40283678,0.81633201,-0.330102122,-0.539411549
-0.566911392,-1.026586642,-1.051517003,-0.767803903,0.000499624,-0.539280928
-0.564596187,0.850961812,0.175659889,1.271771085,0.555524453,-0.538991288
-0.550869027,-0.993275682,-1.051517003,-1.54007016,0.656876814,-0.538536952
-0.567658821,0.506431314,1.029348161,1.014348999,0.463824699,-0.53940587
-0.532456767,-1.037055801,-0.784739418,-0.767803903,0.849928928,-0.536889981
-0.567476521,1.008475064,1.776325399,0.618315021,0.671355722,-0.539354757
-0.550322128,-0.947235177,-1.158228037,-1.144036182,0.927149774,-0.537202338
-0.567494751,0.160235267,0.975992644,0.341091236,1.74762126,-0.539383153
-0.557340663,-0.947235177,-1.211583554,-0.530183516,2.621182078,-0.537060358
-0.55887198,-0.9611544,-0.678028384,-1.599475257,0.603787482,-0.537372714
-0.558470921,-1.029441867,-1.051517003,-0.8074073,-0.139463159,-0.536668492
-0.565051936,-1.094160303,-1.051517003,-0.510381817,-0.814180299,-0.538849308
-0.558963129,-1.009931162,-0.784739418,-0.648993709,-0.351820485,-0.537514694
-0.565070166,1.681594387,1.456192297,1.212365988,-1.027502885,-0.538900421
-0.544397391,-0.970909752,-0.784739418,-0.965820892,-1.021711322,-0.534027661
-0.565216006,0.539742273,1.242770229,1.806416955,-0.902019011,-0.538860666
-0.512312661,-1.006956969,-0.624672866,-1.757888848,-0.511088479,-0.53223871
-0.566400953,1.114118394,1.029348161,0.895538805,-0.840242334,-0.539155985
-0.545418269,-0.818750047,-0.731383901,-0.8074073,-0.592170367,-0.534947692
-0.565999894,1.886218854,0.922637127,1.093555794,-1.367274607,-0.538962892
-0.486389657,-0.932364213,-0.998161486,-0.926217494,-1.00240611,-0.514565017
-0.566601483,0.279678852,1.669614365,-0.411373322,0.171350746,-0.539178702
-0.525638762,-0.952588724,-0.678028384,0.063867451,0.171350746,-0.534095811
